Gene,pvalue,padj,Significance,Cluster,PSR_Regulon
AT1G78895,0.338079250562405,0.999995666799147,NoSignificant,NoSignificant,No
AT1G78900,0.623472460287728,0.999995666799147,NoSignificant,NoSignificant,No
AT1G78910,0.949268585663595,0.999995666799147,NoSignificant,NoSignificant,No
AT1G78915,0.637886256040787,0.999995666799147,NoSignificant,NoSignificant,No
AT1G78920,0.931655452055073,0.999995666799147,NoSignificant,NoSignificant,No
AT1G78930,0.583427733422906,0.999995666799147,NoSignificant,NoSignificant,No
AT1G78950,0.836944316505627,0.999995666799147,NoSignificant,NoSignificant,No
AT1G78955,0.962683185780433,0.999995666799147,NoSignificant,NoSignificant,No
AT1G78960,0.716654070988241,0.999995666799147,NoSignificant,NoSignificant,No
AT1G78990,0.686437207254059,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79000,0.954371719586518,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79010,0.775386218680609,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79020,0.565722049820237,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79030,0.835687536147652,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79040,0.541047578790084,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79050,0.933934688261705,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79060,0.885538531823092,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79070,0.693376584616399,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79080,0.614859587260539,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79090,0.832338920533812,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79110,0.704011522132961,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79120,0.676091122894197,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79160,0.607278989379232,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79180,0.648887067567565,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79190,0.640269239777,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79200,0.7280310136755,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79210,0.838536794184188,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79220,0.607862576775642,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79230,0.815074782399823,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79260,0.941457963383677,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79270,0.484189624771405,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79280,0.862043799736608,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79310,0.816471060364503,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79340,0.213410554325589,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79350,0.953602031534323,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79360,0.628364932607351,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79380,0.359473931530098,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79390,0.453477495886536,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79410,0.228305060292089,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79420,0.263422826528098,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79430,0.722447265038213,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79440,0.439618780634963,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79450,0.214054169160827,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79460,0.485394147781703,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79470,0.427893948559897,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79480,0.761584752559613,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79490,0.572347632790801,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79500,0.384318015802537,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79520,0.85739237449881,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79530,0.244569024392903,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79540,0.960627042440862,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79560,0.646108389419766,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79570,0.336046082209539,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79580,0.952511004317951,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79590,0.971631722568993,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79600,0.481401624585029,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79610,0.574706701613581,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79620,0.140971942915181,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79630,0.587298046455143,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79640,0.9674002975927,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79650,0.997631303199323,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79660,0.3986678380723,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79670,0.948896127105846,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79680,0.504058217096609,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79690,0.512855537596166,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79710,0.897432430371095,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79720,0.986346817869251,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79730,0.979362536784053,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79740,0.347638752186065,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79750,0.932944099701075,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79760,0.376461499776169,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79790,0.593215027297665,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79810,0.608277929442289,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79820,0.161274103475547,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79830,0.933060842683843,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79840,0.783260009329467,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79850,0.969075190531743,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79870,0.379314921834152,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79880,0.449517888335125,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79890,0.136628684114001,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79900,0.655547896941924,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79920,0.486753864158039,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79930,0.61302540498922,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79940,0.121437957697941,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79950,0.769680465642997,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79960,0.953325441656772,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79970,0.329509167412199,0.999995666799147,NoSignificant,NoSignificant,No
AT1G79990,0.746237626911291,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80000,0.758103197143501,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80010,0.625819761921338,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80030,0.921845070122087,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80040,0.634222260532359,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80050,0.718320426454948,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80060,0.821549017455442,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80070,0.893174638840378,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80100,0.515332966436783,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80110,0.48309273599285,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80120,0.242300520324066,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80150,0.951016800576358,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80160,0.299755932447824,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80170,0.514087719130805,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80180,0.661279914731323,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80190,0.56430682245953,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80210,0.820292000110915,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80230,0.842756705110051,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80240,0.294637422557869,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80245,0.238667079922967,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80280,0.994807117682318,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80290,0.797380549029208,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80300,0.912256021149456,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80310,0.124844162232765,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80320,0.730879852832708,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80350,0.739063500117071,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80360,0.144203513130816,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80370,0.947336767175539,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80380,0.297196638119751,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80400,0.817638277549129,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80410,0.979767097262159,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80420,0.548045835907386,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80440,0.547280531903346,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80450,0.265943953781593,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80460,0.265440800734998,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80480,0.90214212188179,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80490,0.960305912993457,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80500,0.541774283390043,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80510,0.329894781008835,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80520,0.950077035648009,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80530,0.30762696648238,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80550,0.630038666414702,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80560,0.384706796580043,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80570,0.346226530318859,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80590,0.670781415100556,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80600,0.435737313800796,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80610,0.985893701906899,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80630,0.734871283473503,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80640,0.509106206269884,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80650,0.493735751788715,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80670,0.979884681616841,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80680,0.347462098584066,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80690,0.365597683507955,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80700,0.87063210052453,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80710,0.974883160358763,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80720,0.162340954561928,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80730,0.675366248252054,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80770,0.651229879442935,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80780,0.614191172343731,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80790,0.637790204978297,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80810,0.554855927562324,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80820,0.619119827310714,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80850,0.846601293936084,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80860,0.948678041087634,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80870,0.0908690835342831,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80880,0.829214137765794,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80890,0.889857046511442,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80900,0.758762374953998,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80910,0.730050555111515,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80920,0.730689586820615,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80930,0.901976066269633,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80940,0.909675120573218,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80950,0.293800498618915,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80960,0.320249184942826,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80970,0.47384173927842,0.999995666799147,NoSignificant,NoSignificant,No
AT1G80980,0.687414299935837,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01008,0.713523829259402,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01060,0.86991834619057,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01070,0.975621512190555,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01080,0.32797186087709,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01090,0.877242718423119,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01100,0.866436281217848,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01110,0.470502283152075,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01120,0.681355500120207,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01130,0.591393797697051,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01140,0.760925585543293,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01150,0.896257857793784,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01170,0.115188567928641,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01175,0.491462556446324,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01190,0.927589514189317,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01210,0.269910263544316,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01220,0.895312558571983,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01250,0.565521767180989,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01260,0.57545962248862,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01270,0.874077796041937,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01275,0.496677850758472,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01290,0.70392767492896,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01320,0.808534352714402,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01330,0.778250015358459,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01340,0.530180148119692,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01350,0.439937324696296,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01390,0.701214424033843,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01400,0.611154653219442,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01410,0.653153624353595,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01430,0.635834651390144,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01440,0.950217831434228,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01460,0.950240873089635,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01470,0.882481318748041,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01480,0.882963348163919,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01490,0.716941436295842,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01505,0.876858822504438,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01510,0.990108494676007,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01530,0.224390375486779,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01540,0.122972192874728,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01570,0.678936994397048,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01600,0.90913464251944,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01610,0.361131956723852,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01620,0.250248062522984,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01630,0.863698760794693,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01640,0.682984714565379,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01650,0.800868553052815,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01660,0.373324210101153,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01670,0.944011857342514,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01680,0.971315474092969,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01690,0.690879819127391,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01710,0.650540565846641,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01720,0.491804375916094,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01730,0.472764121227078,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01735,0.323776615527419,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01740,0.926656498548927,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01750,0.467802305269151,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01818,0.131064552948667,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01820,0.152459269066986,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01830,0.199495587912137,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01850,0.593545806495346,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01860,0.777868019200402,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01880,0.885484730052254,0.999995666799147,NoSignificant,NoSignificant,Yes
AT2G01890,0.124116016192639,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01900,0.90373236778878,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01913,0.123928211881781,0.999995666799147,NoSignificant,NoSignificant,No
AT2G01930,0.398831424885563,0.999995666799147,NoSignificant,NoSignificant,No
